S.No,Landslide,Sample_Type,Latitude,Longitude,State,District,Subdivision Or Taluk,Material Involved,Movement Type,Initiation_Year,History_date,Slide_Name,Elevation_m,Slope_deg,ID,rainfall_total_30d_mm,rainfall_mean_daily_mm,rainfall_max_daily_mm,rainfall_std_daily_mm,rainfall_7d_mm,rainfall_15d_mm,rainfall_30d_mm,rainfall_max_7d_mm,rainfall_max_15d_mm,rainfall_max_30d_mm,NDVI_mean,NDVI_std,NDVI_min,NDVI_max,NDVI_valid_observations,NDVI_range,Land_Cover_Type,Land_Cover_QC,Soil_clay_0_5cm,Soil_sand_0_5cm,Soil_silt_0_5cm,Soil_soc_0_5cm,Soil_bdod_0_5cm,Soil_phh2o_0_5cm
6239,1,1,14.73,74.89,Karnataka,Uttara Kannada,Sirsi,Soil,Slide,,,Bailgadde village,521.8167114257812,13.710250528821652,SLD05373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7398411764705882,0.0847891727965866,0.5937,0.9196,17,0.3258999999999999,5.0,0.0,17.1,47.6,20.6,15.3,1.29,5.6
39884,0,0,17.930485,73.209618,Western Ghats Region,Background / Unspecified,,,,,,,246.2119598388672,4.978344553149757,SLD12312,0.33759000711143,0.0112530002370476,0.0624769106507301,0.0233747464475144,0.0252054538577795,0.0252054538577795,0.33759000711143,0.0050410907715559,0.0050410907715559,0.0624769106507301,0.6017375,0.1287354956231316,0.419,0.8721,16,0.4531,9.0,0.0,28.2,31.9,22.1,19.3,1.33,6.1
3191,1,1,11.33,76.645833,Tamil Nadu,Nilgiri,Kundah,Debris,Slide,,,,1983.861572265625,15.25999312800351,SLD03174,22.87518039532005,0.7625060131773352,7.404061794281006,1.6116941384532943,1.667243205010891,1.8657231628894808,22.87518039532005,0.6772103905677795,0.6772103905677795,7.404061794281006,0.707621052631579,0.0632236469381808,0.5683,0.7798,19,0.2115,9.0,0.0,22.4,34.0,31.3,34.5,1.08,5.9
1075,1,1,9.960538,76.877735,Kerala,Idukki,Thodupuzha,Debris,Flow,,,Thekkanthoni,584.1898803710938,15.952472859144692,SLD01073,13.635348664596677,0.4545116221532225,4.998210906982422,1.2347862883801255,0.050853984430432,0.050853984430432,13.635348664596677,0.0101707968860864,0.0101707968860864,4.998210906982422,0.8447666666666667,0.0374491782604231,0.8,0.9433,15,0.1432999999999999,8.0,0.0,27.0,36.2,23.1,27.1,1.1,5.2
7293,1,1,18.03915,73.1511,Maharashtra,Raigad,Mhasla,Debris,Slide,,,Toradi Slide,53.58451461791992,23.85255442740832,SLD06425,0.194534575566649,0.0064844858522216,0.0249296985566616,0.0098660084528511,0.124648492783308,0.124648492783308,0.194534575566649,0.0249296985566616,0.0249296985566616,0.0249296985566616,0.6631764705882353,0.1323209758948471,0.4762,0.8803,17,0.4040999999999999,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41622,0,0,16.250801,74.341891,Western Ghats Region,Background / Unspecified,,,,,,,670.3330078125,2.4605451417438573,SLD13918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5071894736842105,0.1547001145397006,0.363,0.8549,19,0.4919,12.0,0.0,21.2,33.4,23.4,11.3,1.38,6.2
40635,0,0,16.080089,73.787471,Western Ghats Region,Background / Unspecified,,,,,,,68.13642120361328,3.33192725081412,SLD13010,0.4831673903390761,0.0161055796779692,0.0910803601145744,0.0341422564473186,0.00910584628582,0.02276461571455,0.4831673903390761,0.00455292314291,0.00455292314291,0.0910803601145744,0.6623625,0.0648610502022079,0.546,0.7761,16,0.2300999999999999,9.0,0.0,26.6,30.5,19.8,19.9,1.36,6.1
35651,0,0,11.115707,76.618794,Western Ghats Region,Background / Unspecified,,,,,,,646.7632446289062,29.829695559425566,SLD08401,21.70155422389508,0.7233851407965024,6.32246732711792,1.3064622823984653,2.914464950561523,4.69943843781948,21.70155422389508,0.4427249431610107,0.4427249431610107,6.32246732711792,0.77439,0.0689669325798507,0.6118,0.8926,20,0.2807999999999999,14.0,0.0,30.6,33.3,18.6,23.8,1.23,5.7
2008,1,1,10.22,77.24,Kerala,Idukki,Devikulam,Debris,Slide,,,Aanakkulam,1655.5634765625,17.561170996194665,SLD01992,11.198132116347551,0.3732710705449183,6.21428108215332,1.1714002795794418,0.0,0.0,11.198132116347551,0.0,0.0,6.21428108215332,0.8132722222222222,0.0504701986097976,0.7041,0.8911,18,0.187,2.0,0.0,29.8,35.0,26.6,44.7,0.94,5.3
36117,0,0,9.854971,77.758455,Western Ghats Region,Background / Unspecified,,,,,,,182.0443878173828,0.3248245859206277,SLD08839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4752190476190476,0.1080851776102885,0.295,0.6832,21,0.3882,12.0,0.0,23.0,42.2,18.8,15.6,1.45,7.2
4956,1,1,12.9454,75.7746,Karnataka,Hassan,Sakleshpur,Soil,Slide,,,Changadahalli,912.3753051757812,27.911479262103985,SLD04136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5432666666666667,0.0790311933593914,0.4161,0.6908,15,0.2746999999999999,14.0,0.0,22.4,44.6,17.0,18.8,1.21,5.9
114,1,1,9.32,77.1,Kerala,Pathanamthitta,Konni,Debris,Slide,2019.0,,Gavi,1169.3438720703125,12.50335007441714,SLD00112,7.722102044615895,0.2574034014871965,2.048269510269165,0.4672742743991584,1.182512104511261,1.182512104511261,7.722102044615895,0.4370512366294861,0.4370512366294861,2.048269510269165,0.8551538461538463,0.0708573404264349,0.6721,0.9171,13,0.245,2.0,0.0,28.6,35.6,22.8,39.0,1.06,5.1
3211,1,1,11.332222,76.779167,Tamil Nadu,Nilgiri,Coonoor,Debris,Slide,,,,1595.0557861328125,31.48574966974632,SLD03194,88.93313729763031,2.9644379099210103,45.39386749267578,8.355936996436409,11.562557697296144,22.80685782432556,88.93313729763031,8.57168197631836,8.57168197631836,45.39386749267578,0.8402350000000001,0.0321867130971772,0.8008,0.9443,20,0.1435,2.0,0.0,27.9,36.6,23.6,28.1,1.04,5.6
