ID,NDVI_mean,NDVI_std,NDVI_min,NDVI_max,NDVI_valid_observations,NDVI_range
SLD00327,0.8205375,0.044204537851522285,0.7018,0.8831,16,0.18130000000000002
SLD00328,0.84859375,0.04652625737151012,0.7433,0.913,16,0.16970000000000007
SLD00329,0.7756066666666667,0.044068136637106264,0.6612,0.822,15,0.16079999999999994
SLD00330,0.8204470588235294,0.04853425488311142,0.728,0.902,17,0.17400000000000004
SLD00331,0.8205375,0.044204537851522285,0.7018,0.8831,16,0.18130000000000002
SLD00332,0.827225,0.08254070914807231,0.5405,0.9146,16,0.3741
SLD00333,0.79895,0.06027526319263296,0.6781,0.8789,18,0.20079999999999998
SLD00334,0.8514636363636363,0.01721349893120352,0.8151,0.8789,11,0.06379999999999997
SLD00335,0.7718076923076923,0.08138761639564154,0.535,0.8274,13,0.2924
SLD00336,0.7718076923076923,0.08138761639564154,0.535,0.8274,13,0.2924
SLD00337,0.7756066666666667,0.044068136637106264,0.6612,0.822,15,0.16079999999999994
SLD00338,0.8305615384615385,0.10915099280707084,0.4767,0.9091,13,0.4324
SLD00339,0.7718076923076923,0.08138761639564154,0.535,0.8274,13,0.2924
SLD00340,0.8159666666666666,0.059733355920488895,0.7034,0.9268,15,0.22339999999999993
SLD00341,0.8305615384615385,0.10915099280707084,0.4767,0.9091,13,0.4324
SLD00342,0.8352166666666667,0.04137361551286105,0.7589,0.8797,12,0.12080000000000002
SLD00343,0.8217357142857143,0.047226615819453324,0.7314,0.9195,14,0.18809999999999993
SLD00344,0.8352166666666667,0.04137361551286105,0.7589,0.8797,12,0.12080000000000002
SLD00345,0.8171166666666667,0.03385264413825775,0.761,0.8738,12,0.11280000000000001
SLD00346,0.8270733333333333,0.05198938719539191,0.7686,0.9779,15,0.20930000000000004
SLD00347,0.8163666666666667,0.03505682781528567,0.7235,0.8649,18,0.14139999999999997
SLD00348,0.8388684210526316,0.05594494369597844,0.6809,0.9151,19,0.23420000000000007
SLD00349,0.8024368421052631,0.050749879151758846,0.651,0.8765,19,0.22549999999999992
SLD00350,0.8169833333333334,0.06970719643834569,0.5917,0.8886,18,0.29689999999999994
SLD00351,0.8285947368421053,0.05538235252099928,0.6673,0.9005,19,0.23319999999999996
SLD00352,0.83492,0.06365201377130858,0.625,0.9033,15,0.2783
SLD00353,0.7941588235294118,0.04905387419490337,0.6669,0.863,17,0.19609999999999994
SLD00354,0.8284642857142857,0.03631870904057064,0.7851,0.9166,14,0.13149999999999995
SLD00355,0.7941588235294118,0.04905387419490337,0.6669,0.863,17,0.19609999999999994
SLD00356,0.81592,0.08169931106546388,0.5445,0.8945,15,0.35
SLD00357,0.85025,0.02818584004331553,0.7974,0.8907,20,0.09330000000000005
SLD00358,0.85025,0.02818584004331553,0.7974,0.8907,20,0.09330000000000005
SLD00359,0.8516357142857143,0.024880935152560762,0.7992,0.8827,14,0.08350000000000002
SLD00360,0.8516357142857143,0.024880935152560762,0.7992,0.8827,14,0.08350000000000002
SLD00361,0.7375833333333334,0.04271375656623989,0.6038,0.7836,18,0.17979999999999996
SLD00362,0.775,0.06950441918118787,0.676,0.8688,15,0.19279999999999997
SLD00363,0.79009,0.05041471067686081,0.6767,0.8814,20,0.2047
SLD00364,0.7968000000000001,0.10367640160615144,0.4149,0.8974,17,0.4825
SLD00365,0.81926875,0.029122562129730283,0.7491,0.8728,16,0.12370000000000003
SLD00366,0.7958,0.08500637791197957,0.5498,0.9048,15,0.3550000000000001
SLD00367,0.5722578947368421,0.08454360686644677,0.4467,0.7645,19,0.31779999999999997
SLD00368,0.8324266666666666,0.047965887680229365,0.7295,0.8911,15,0.16159999999999997
SLD00369,0.8324266666666666,0.047965887680229365,0.7295,0.8911,15,0.16159999999999997
SLD00370,0.8298307692307693,0.046761903736114496,0.7075,0.9056,13,0.19809999999999994
SLD00371,0.8298307692307693,0.046761903736114496,0.7075,0.9056,13,0.19809999999999994
SLD00372,0.8311133333333333,0.07683893048510786,0.6647,0.9716,15,0.30690000000000006
SLD00373,0.8280214285714286,0.06116215746271958,0.7334,0.9366,14,0.20319999999999994
SLD00374,0.8108071428571428,0.02057446005593842,0.7799,0.851,14,0.07109999999999994
SLD00375,0.8256214285714286,0.05989575788974384,0.7075,0.9415,14,0.23399999999999999
SLD00376,0.8166875,0.05948404688093543,0.6821,0.9077,16,0.2255999999999999
SLD00377,0.83685625,0.054512126708956554,0.6647,0.8918,16,0.22710000000000008
SLD00378,0.7612333333333333,0.04937301001202036,0.6577,0.849,18,0.19130000000000003
SLD00379,0.6975277777777777,0.10805400504625427,0.4982,0.8284,18,0.33020000000000005
SLD00380,0.6975277777777777,0.10805400504625427,0.4982,0.8284,18,0.33020000000000005
SLD00381,0.7612333333333333,0.04937301001202036,0.6577,0.849,18,0.19130000000000003
SLD00382,0.8630733333333332,0.026237145605492437,0.8224,0.9052,15,0.08279999999999998
SLD00383,0.86114,0.05653118987401052,0.7054,0.9868,15,0.2814
SLD00384,0.77692,0.06658998423186471,0.6346,0.8677,15,0.23309999999999997
SLD00385,0.77692,0.06658998423186471,0.6346,0.8677,15,0.23309999999999997
SLD00386,0.7795357142857143,0.03816814231675532,0.7219,0.8688,14,0.14690000000000003
SLD00387,0.7795357142857143,0.03816814231675532,0.7219,0.8688,14,0.14690000000000003
SLD00388,0.8573285714285713,0.028952146952977625,0.8152,0.9246,14,0.10939999999999994
SLD00389,0.8573285714285713,0.028952146952977625,0.8152,0.9246,14,0.10939999999999994
SLD00390,0.7992071428571429,0.0646287083659804,0.621,0.8666,14,0.24560000000000004
SLD00391,0.8035631578947369,0.06562856941002917,0.6779,0.936,19,0.2581000000000001
SLD00392,0.7233785714285714,0.06677656404379087,0.5959,0.8071,14,0.21120000000000005
SLD00393,0.7233785714285714,0.06677656404379087,0.5959,0.8071,14,0.21120000000000005
SLD00394,0.80538125,0.06347274710456444,0.7114,0.8884,16,0.17699999999999994
SLD00395,0.80538125,0.06347274710456444,0.7114,0.8884,16,0.17699999999999994
SLD00396,0.8187875,0.03125074665774668,0.7543,0.8748,16,0.12050000000000005
SLD00397,0.7295052631578948,0.09012992149412982,0.5792,0.8572,19,0.2779999999999999
SLD00398,0.78925,0.06793563620565178,0.6622,0.8915,16,0.22929999999999995
SLD00399,0.78925,0.06793563620565178,0.6622,0.8915,16,0.22929999999999995
SLD00400,0.7584785714285714,0.046128535779784034,0.6981,0.8567,14,0.15859999999999996
SLD00401,0.7584785714285714,0.046128535779784034,0.6981,0.8567,14,0.15859999999999996
SLD00402,0.7913928571428571,0.0371292019489059,0.7025,0.8544,14,0.15190000000000003
SLD00403,0.7913928571428571,0.0371292019489059,0.7025,0.8544,14,0.15190000000000003
SLD00404,0.716735,0.04950660003846375,0.6129,0.8161,20,0.20320000000000005
SLD00405,0.716735,0.04950660003846375,0.6129,0.8161,20,0.20320000000000005
SLD00406,0.716735,0.04950660003846375,0.6129,0.8161,20,0.20320000000000005
SLD00407,0.716735,0.04950660003846375,0.6129,0.8161,20,0.20320000000000005
SLD00408,0.791778947368421,0.04951661425945132,0.6989,0.9095,19,0.2106
SLD00409,0.8245764705882352,0.031104210515052567,0.7494,0.8647,17,0.11530000000000007
SLD00410,0.7742444444444444,0.054140560224640304,0.6559,0.8538,18,0.19789999999999996
SLD00411,0.7742444444444444,0.054140560224640304,0.6559,0.8538,18,0.19789999999999996
SLD00412,0.6553500000000001,0.07017288266516106,0.5278,0.7653,14,0.23749999999999993
SLD00413,0.6553500000000001,0.07017288266516106,0.5278,0.7653,14,0.23749999999999993
SLD00414,0.81596,0.03489158310292859,0.7577,0.8801,15,0.12239999999999995
SLD00415,0.81596,0.03489158310292859,0.7577,0.8801,15,0.12239999999999995
SLD00416,0.7977923076923077,0.04677940183347194,0.6832,0.8504,13,0.16720000000000002
SLD00417,0.7977923076923077,0.04677940183347194,0.6832,0.8504,13,0.16720000000000002
SLD00418,0.8179000000000001,0.06359379362984484,0.5913,0.8799,18,0.28859999999999997
SLD00419,0.7665615384615385,0.06725261504781234,0.6235,0.853,13,0.22949999999999993
SLD00420,0.7665615384615385,0.06725261504781234,0.6235,0.853,13,0.22949999999999993
SLD00421,0.793175,0.048389895639482386,0.7104,0.8771,16,0.16669999999999996
SLD00422,0.793175,0.048389895639482386,0.7104,0.8771,16,0.16669999999999996
SLD00423,0.7533538461538462,0.05874268203195775,0.6697,0.8431,13,0.1734
SLD00424,0.7533538461538462,0.05874268203195775,0.6697,0.8431,13,0.1734
SLD00425,0.7933470588235294,0.04065486006689511,0.7206,0.8515,17,0.13090000000000002
SLD00426,0.7908833333333334,0.05235254081142355,0.6776,0.8685,18,0.19090000000000007
SLD00427,0.7908833333333334,0.05235254081142355,0.6776,0.8685,18,0.19090000000000007
SLD00428,0.8152666666666666,0.030247469510104544,0.7648,0.8814,18,0.11659999999999993
SLD00429,0.74895,0.0626212259635379,0.6564,0.8538,18,0.19740000000000002
SLD00430,0.74895,0.0626212259635379,0.6564,0.8538,18,0.19740000000000002
SLD00431,0.8126125,0.029983014636067968,0.7599,0.8728,16,0.1129
SLD00432,0.8300666666666667,0.02244098141924331,0.7833,0.8637,18,0.08040000000000003
SLD00433,0.8212764705882353,0.033662786007172714,0.7305,0.8803,17,0.14979999999999993
SLD00434,0.8300666666666667,0.02244098141924331,0.7833,0.8637,18,0.08040000000000003
SLD00435,0.7716692307692308,0.04437515041505748,0.699,0.8231,13,0.1241000000000001
SLD00436,0.7716692307692308,0.04437515041505748,0.699,0.8231,13,0.1241000000000001
SLD00437,0.8126125,0.029983014636067968,0.7599,0.8728,16,0.1129
SLD00438,0.6731555555555555,0.09177693047449484,0.5149,0.7911,18,0.2762
SLD00439,0.7892375,0.05802124754490087,0.6282,0.8771,16,0.2489
SLD00440,0.7892375,0.05802124754490087,0.6282,0.8771,16,0.2489
SLD00441,0.7892375,0.05802124754490087,0.6282,0.8771,16,0.2489
SLD00442,0.7892375,0.05802124754490087,0.6282,0.8771,16,0.2489
SLD00443,0.7892375,0.05802124754490087,0.6282,0.8771,16,0.2489
SLD00444,0.7892375,0.05802124754490087,0.6282,0.8771,16,0.2489
SLD00445,0.7976444444444444,0.05130256526348735,0.6525,0.8566,18,0.20410000000000006
SLD00446,0.7976444444444444,0.05130256526348735,0.6525,0.8566,18,0.20410000000000006
SLD00447,0.7730666666666667,0.04464839105196753,0.6926,0.8415,18,0.14890000000000003
SLD00448,0.7730666666666667,0.04464839105196753,0.6926,0.8415,18,0.14890000000000003
SLD00449,0.7889294117647059,0.04923461390000283,0.6996,0.8607,17,0.16110000000000002
SLD00450,0.7308473684210527,0.040819131794635685,0.6468,0.7859,19,0.1391
SLD00451,0.7308473684210527,0.040819131794635685,0.6468,0.7859,19,0.1391
SLD00452,0.6703833333333333,0.06992065461061181,0.5287,0.783,18,0.2543000000000001
SLD00453,0.6703833333333333,0.06992065461061181,0.5287,0.783,18,0.2543000000000001
SLD00454,0.8190157894736841,0.048668564610912325,0.7058,0.8906,19,0.18479999999999996
SLD00455,0.7308473684210527,0.040819131794635685,0.6468,0.7859,19,0.1391
SLD00456,0.7308473684210527,0.040819131794635685,0.6468,0.7859,19,0.1391
SLD00457,0.8129,0.07662736673887033,0.5359,0.8746,16,0.3387
SLD00458,0.7267888888888889,0.0763583185413188,0.5149,0.8268,18,0.31189999999999996
SLD00459,0.7267888888888889,0.0763583185413188,0.5149,0.8268,18,0.31189999999999996
SLD00460,0.8548,0.01523384390099885,0.8264,0.8787,9,0.05230000000000001
SLD00461,0.7998916666666666,0.05270917564304814,0.72,0.9006,12,0.18059999999999998
SLD00462,0.7267888888888889,0.0763583185413188,0.5149,0.8268,18,0.31189999999999996
SLD00463,0.7267888888888889,0.0763583185413188,0.5149,0.8268,18,0.31189999999999996
SLD00464,0.7730666666666667,0.04464839105196753,0.6926,0.8415,18,0.14890000000000003
SLD00465,0.7730666666666667,0.04464839105196753,0.6926,0.8415,18,0.14890000000000003
SLD00466,0.7267888888888889,0.0763583185413188,0.5149,0.8268,18,0.31189999999999996
SLD00467,0.7267888888888889,0.0763583185413188,0.5149,0.8268,18,0.31189999999999996
SLD00468,0.6703833333333333,0.06992065461061181,0.5287,0.783,18,0.2543000000000001
SLD00469,0.6703833333333333,0.06992065461061181,0.5287,0.783,18,0.2543000000000001
SLD00470,0.8455312500000001,0.025323631091663516,0.802,0.896,16,0.09399999999999997
SLD00471,0.6796555555555556,0.06124810894773167,0.5624,0.783,18,0.22060000000000002
SLD00472,0.6796555555555556,0.06124810894773167,0.5624,0.783,18,0.22060000000000002
SLD00473,0.6657000000000001,0.07554374008921365,0.5239,0.7797,19,0.2557999999999999
SLD00474,0.6657000000000001,0.07554374008921365,0.5239,0.7797,19,0.2557999999999999
SLD00475,0.6311842105263158,0.06857940461131246,0.5239,0.7508,19,0.2269
SLD00476,0.6311842105263158,0.06857940461131246,0.5239,0.7508,19,0.2269
SLD00477,0.6311842105263158,0.06857940461131246,0.5239,0.7508,19,0.2269
SLD00478,0.6311842105263158,0.06857940461131246,0.5239,0.7508,19,0.2269
SLD00479,0.8662272727272726,0.01431482384866057,0.8444,0.8953,11,0.050899999999999945
SLD00480,0.8662272727272726,0.01431482384866057,0.8444,0.8953,11,0.050899999999999945
SLD00481,0.8228705882352941,0.05410223845537591,0.7005,0.9109,17,0.21040000000000003
SLD00482,0.6796555555555556,0.06124810894773167,0.5624,0.783,18,0.22060000000000002
SLD00483,0.6796555555555556,0.06124810894773167,0.5624,0.783,18,0.22060000000000002
SLD00484,0.8228705882352941,0.05410223845537591,0.7005,0.9109,17,0.21040000000000003
SLD00485,0.6311842105263158,0.06857940461131246,0.5239,0.7508,19,0.2269
SLD00486,0.6311842105263158,0.06857940461131246,0.5239,0.7508,19,0.2269
SLD00487,0.8455312500000001,0.025323631091663516,0.802,0.896,16,0.09399999999999997
SLD00488,0.8242941176470588,0.05721409868411187,0.6489,0.8736,17,0.2247
SLD00489,0.6657000000000001,0.07554374008921365,0.5239,0.7797,19,0.2557999999999999
SLD00490,0.6657000000000001,0.07554374008921365,0.5239,0.7797,19,0.2557999999999999
SLD00491,0.8400200000000001,0.036465016503101036,0.7833,0.8932,15,0.1099
SLD00492,0.8400200000000001,0.036465016503101036,0.7833,0.8932,15,0.1099
SLD00493,0.8400200000000001,0.036465016503101036,0.7833,0.8932,15,0.1099
SLD00494,0.8400200000000001,0.036465016503101036,0.7833,0.8932,15,0.1099
SLD00495,0.838488888888889,0.059791401003713975,0.64,0.8997,18,0.25970000000000004
SLD00496,0.8400200000000001,0.036465016503101036,0.7833,0.8932,15,0.1099
SLD00497,0.8400200000000001,0.036465016503101036,0.7833,0.8932,15,0.1099
SLD00498,0.69480625,0.08620018150599601,0.5669,0.8437,16,0.27680000000000005
SLD00499,0.69480625,0.08620018150599601,0.5669,0.8437,16,0.27680000000000005
SLD00500,0.7232411764705882,0.07379333522432374,0.6006,0.8414,17,0.24080000000000001
SLD00501,0.7232411764705882,0.07379333522432374,0.6006,0.8414,17,0.24080000000000001
SLD00502,0.69480625,0.08620018150599601,0.5669,0.8437,16,0.27680000000000005
SLD00503,0.69480625,0.08620018150599601,0.5669,0.8437,16,0.27680000000000005
SLD00504,0.8228388888888889,0.05620117372532868,0.6961,0.9317,18,0.23559999999999992
SLD00505,0.8050823529411765,0.13971657129387927,0.274,0.9255,17,0.6515
SLD00506,0.81931,0.03130234105551134,0.7507,0.8539,10,0.10319999999999996
SLD00507,0.69480625,0.08620018150599601,0.5669,0.8437,16,0.27680000000000005
SLD00508,0.69480625,0.08620018150599601,0.5669,0.8437,16,0.27680000000000005
SLD00509,0.7988375,0.1363359178646625,0.3008,0.8991,16,0.5983
SLD00510,0.80554,0.03092410781970022,0.7497,0.8418,10,0.09209999999999996
SLD00511,0.7988375,0.1363359178646625,0.3008,0.8991,16,0.5983
SLD00512,0.7232411764705882,0.07379333522432374,0.6006,0.8414,17,0.24080000000000001
SLD00513,0.7232411764705882,0.07379333522432374,0.6006,0.8414,17,0.24080000000000001
SLD00514,0.69425625,0.07339283315374419,0.5762,0.7962,16,0.21999999999999997
SLD00515,0.69425625,0.07339283315374419,0.5762,0.7962,16,0.21999999999999997
SLD00516,0.8050823529411765,0.13971657129387927,0.274,0.9255,17,0.6515
SLD00517,0.82932,0.03812247556045042,0.7671,0.896,15,0.12890000000000001
SLD00518,0.82932,0.03812247556045042,0.7671,0.896,15,0.12890000000000001
SLD00519,0.69425625,0.07339283315374419,0.5762,0.7962,16,0.21999999999999997
SLD00520,0.69425625,0.07339283315374419,0.5762,0.7962,16,0.21999999999999997
SLD00521,0.8405428571428571,0.032473058994181,0.7538,0.8764,14,0.12259999999999993
SLD00522,0.8273999999999999,0.06400236323761804,0.6602,0.9525,17,0.2923
SLD00523,0.8472789473684211,0.034685997478127,0.7687,0.8996,19,0.1308999999999999
SLD00524,0.7502823529411764,0.05010813600721588,0.6688,0.871,17,0.20220000000000005
SLD00525,0.7502823529411764,0.05010813600721588,0.6688,0.871,17,0.20220000000000005
SLD00526,0.8097117647058824,0.07269521891390916,0.5995,0.9019,17,0.3024
SLD00527,0.7866875,0.05986736311770102,0.6814,0.8927,16,0.21130000000000004
SLD00528,0.7866875,0.05986736311770102,0.6814,0.8927,16,0.21130000000000004
SLD00529,0.76700625,0.04978431438046856,0.6561,0.8414,16,0.18530000000000002
SLD00530,0.76700625,0.04978431438046856,0.6561,0.8414,16,0.18530000000000002
SLD00531,0.8422999999999999,0.03370470505518692,0.7855,0.905,15,0.11950000000000005
SLD00532,0.8422999999999999,0.03370470505518692,0.7855,0.905,15,0.11950000000000005
SLD00533,0.83988,0.024856959678215784,0.7777,0.8657,10,0.08800000000000008
SLD00534,0.8065272727272728,0.03512882266484579,0.7222,0.8418,11,0.11960000000000004
SLD00535,0.8453133333333334,0.05226550168769708,0.6772,0.9088,15,0.23160000000000003
SLD00536,0.8472789473684211,0.034685997478127,0.7687,0.8996,19,0.1308999999999999
SLD00537,0.8097117647058824,0.07269521891390916,0.5995,0.9019,17,0.3024
SLD00538,0.8422999999999999,0.03370470505518692,0.7855,0.905,15,0.11950000000000005
SLD00539,0.8422999999999999,0.03370470505518692,0.7855,0.905,15,0.11950000000000005
SLD00540,0.799515,0.05538280442805136,0.6734,0.8745,20,0.20110000000000006
SLD00541,0.8097117647058824,0.07269521891390916,0.5995,0.9019,17,0.3024
SLD00542,0.855675,0.042004912411129566,0.7963,0.9574,16,0.16110000000000002
SLD00543,0.855675,0.042004912411129566,0.7963,0.9574,16,0.16110000000000002
SLD00544,0.8262411764705881,0.04554087530482273,0.6907,0.884,17,0.19330000000000003
SLD00545,0.8501105263157895,0.039410360943635155,0.7679,0.9138,19,0.14589999999999992
SLD00546,0.8443625,0.06837060650113712,0.6332,0.9574,16,0.32420000000000004
SLD00547,0.8443625,0.06837060650113712,0.6332,0.9574,16,0.32420000000000004
SLD00548,0.8285999999999999,0.026136334861644264,0.7898,0.8601,11,0.07030000000000003
SLD00549,0.8331875,0.05953635164054537,0.6332,0.9119,16,0.27870000000000006
SLD00550,0.8331875,0.05953635164054537,0.6332,0.9119,16,0.27870000000000006
SLD00551,0.811475,0.0702779671495033,0.5802,0.903,16,0.3228
SLD00552,0.811475,0.0702779671495033,0.5802,0.903,16,0.3228
SLD00553,0.8331875,0.05953635164054537,0.6332,0.9119,16,0.27870000000000006
SLD00554,0.8331875,0.05953635164054537,0.6332,0.9119,16,0.27870000000000006
SLD00555,0.7873,0.10773049088659471,0.4353,0.9199,16,0.48460000000000003
SLD00556,0.7873,0.10773049088659471,0.4353,0.9199,16,0.48460000000000003
SLD00557,0.8285999999999999,0.026136334861644264,0.7898,0.8601,11,0.07030000000000003
SLD00558,0.83486875,0.028002731265598612,0.788,0.8921,16,0.10409999999999997
SLD00559,0.83486875,0.028002731265598612,0.788,0.8921,16,0.10409999999999997
SLD00560,0.8065705882352942,0.04419787558109954,0.7484,0.9009,17,0.15250000000000008
SLD00561,0.8065705882352942,0.04419787558109954,0.7484,0.9009,17,0.15250000000000008
SLD00562,0.8065705882352942,0.04419787558109954,0.7484,0.9009,17,0.15250000000000008
SLD00563,0.8065705882352942,0.04419787558109954,0.7484,0.9009,17,0.15250000000000008
SLD00564,0.8476277777777779,0.06623604674864651,0.6017,0.8908,18,0.2891
SLD00565,0.8157111111111112,0.04981550536894512,0.717,0.8958,18,0.17880000000000007
SLD00566,0.8157111111111112,0.04981550536894512,0.717,0.8958,18,0.17880000000000007
SLD00567,0.8088333333333333,0.053615910720167206,0.6721,0.9042,18,0.23209999999999997
SLD00568,0.8088333333333333,0.053615910720167206,0.6721,0.9042,18,0.23209999999999997
SLD00569,0.8344199999999999,0.03188246719257646,0.7562,0.8761,15,0.1199
SLD00570,0.837725,0.036435577850959515,0.7586,0.928,16,0.1694
SLD00571,0.8088333333333333,0.053615910720167206,0.6721,0.9042,18,0.23209999999999997
SLD00572,0.8088333333333333,0.053615910720167206,0.6721,0.9042,18,0.23209999999999997
SLD00573,0.8344199999999999,0.03188246719257646,0.7562,0.8761,15,0.1199
