S.No,Landslide,Sample_Type,Latitude,Longitude,State,District,Subdivision Or Taluk,Material Involved,Movement Type,Initiation_Year,History_date,Slide_Name
80,1,Landslide,9.170569,76.875092,Kerala,Pathanamthitta,Konni,Debris,Flow,,,Muttaakkuzhi slide
81,1,Landslide,9.170822,76.873661,Kerala,Pathanamthitta,Konni,Soil,Slide,,,Vakayar slide
82,1,Landslide,9.176258,76.859747,Kerala,Pathanamthitta,Konni,Soil,Slide,,,Thannimoodu slide
83,1,Landslide,9.177086,76.863,Kerala,Pathanamthitta,Konni,Soil,Slide,,,Mlaanthadam slide
84,1,Landslide,9.178389,76.879028,Kerala,Pathanamthita,Konni,Debris,Flow,2013.0,,Kottarathara Debris Flow
85,1,Landslide,9.183183,76.888167,Kerala,Pathanamthita,Konni,Debris,Flow,1977.0,,Aruvpallam Debris Flow -1
86,1,Landslide,9.18425,76.887844,Kerala,Pathanamthita,Konni,Debris,Flow,1977.0,,Aruvpallam Debris Flow -2
87,1,Landslide,9.184814,76.869028,Kerala,Pathanamthitta,Konni,Soil,Slide,,,Chuvattupara cut slope failure
88,1,Landslide,9.233194,76.935817,Kerala,Pathanamthita,Konni,Soil,Slide,2006.0,,Manniara Slump
89,1,Landslide,9.2339,76.933897,Kerala,Pathanamthita,Konni,Debris,Flow,2006.0,,Manniara Debris Flow
90,1,Landslide,9.260186,76.962403,Kerala,Pathanamthitta,Konni,Debris,Slide,,,Thannithodu slide 2
91,1,Landslide,9.268942,76.968072,Kerala,Pathanamthitta,Konni,Debris,Slide,,,Thannithodu slide
92,1,Landslide,9.269308,76.96805,Kerala,Pathanamthitta,Konni,Debris,Flow,,,Mele Poochakkulam 2
93,1,Landslide,9.272417,76.969258,Kerala,Pathanamthitta,Konni,Debris,Flow,,,Mele Poochakkulam 1
94,1,Landslide,9.298778,76.801817,Kerala,Pathanamthitta,Konni,Debris,Slide,,,Mannarakulanji slide
95,1,Landslide,9.30035,76.997306,Kerala,Pathanamthitta,Konni,Debris,Flow,,,Mundanpara slide 1
96,1,Landslide,9.301225,76.985617,Kerala,Pathanamthitta,Konni,Debris,Slide,,,Mundanpara slide 2
97,1,Landslide,9.301731,76.980503,Kerala,Pathanamthitta,Konni,Debris,Flow,,,Valiyakulangara valley slide 1
98,1,Landslide,9.302208,76.979242,Kerala,Pathanamthitta,Konni,Debris,Flow,,,Valiyakulangara valley slide 2
99,1,Landslide,9.302861,76.977833,Kerala,Pathanamthitta,Konni,Debris,Flow,,,Valiyakulangara valley slide 3
100,1,Landslide,9.303428,76.990983,Kerala,Pathanamthitta,Konni,Debris,Flow,,,Mundanpara slide 4
101,1,Landslide,9.304333,76.990425,Kerala,Pathanamthitta,Konni,Debris,Flow,,,Mundanpara slide 3
102,1,Landslide,9.304603,76.988392,Kerala,Pathanamthitta,Konni,Debris,Slide,,,Mundanpara slide 5
103,1,Landslide,9.305169,76.987244,Kerala,Pathanamthitta,Konni,Debris,Flow,,,Mundanpara slide 6
104,1,Landslide,9.309878,76.961369,Kerala,Pathanamthitta,Konni,Soil,Slide,,,Valiyakulangara valley slide 4
105,1,Landslide,9.31,77.1,Kerala,Pathanamthitta,Konni,Debris,Slide,2019.0,,Gavi
106,1,Landslide,9.310506,76.996892,Kerala,Pathanamthitta,Konni,Debris,Flow,,,22nd Block slide
107,1,Landslide,9.310961,76.979619,Kerala,Pathanamthitta,Konni,Debris,Flow,,,Mundanpara slide 7
108,1,Landslide,9.313472,76.990539,Kerala,Pathanamthitta,Konni,Debris,Flow,,,Anachanda slide 2
109,1,Landslide,9.313819,76.956094,Kerala,Pathanamthitta,Konni,Debris,Flow,,,Transformer Padi slide
110,1,Landslide,9.31495,76.986872,Kerala,Pathanamthitta,Konni,Debris,Flow,,,Anachantha slide
111,1,Landslide,9.31625,76.949881,Kerala,Pathanamthitta,Konni,Debris,Slide,,,Meenkuzhi slide
112,1,Landslide,9.316964,76.743289,Kerala,Pathanamthitta,Kozhenchery,Rock,Fall,,,Punnassery colony rock fall
113,1,Landslide,9.319214,76.952022,Kerala,Pathanamthitta,Konni,Debris,Flow,,,Meenkuzhi slide
114,1,Landslide,9.32,77.1,Kerala,Pathanamthitta,Konni,Debris,Slide,2019.0,,Gavi
115,1,Landslide,9.32,77.1,Kerala,Pathanamthitta,Konni,Debris,Flow,2019.0,,Gavi
116,1,Landslide,9.3212,77.003772,Kerala,Pathanamthitta,Konni,Debris,Slide,,,4th block slides
117,1,Landslide,9.321517,76.961139,Kerala,Pathanamthitta,Konni,Debris,Flow,,,Thekkummood slide
118,1,Landslide,9.324292,76.878439,Kerala,Pathanamthitta,Ranni,Soil,Slide,,,Maniyar slide 2
119,1,Landslide,9.324669,76.874817,Kerala,Pathanamthitta,Ranni,Soil,Slide,,,Maniyar slide 1
120,1,Landslide,9.326661,76.986664,Kerala,Pathanamthitta,Konni,Debris,Slide,,,Seethathodu East slide
121,1,Landslide,9.327389,76.958711,Kerala,Pathanamthitta,Konni,Debris,Flow,,,Moonnukallu slide
122,1,Landslide,9.328972,76.954578,Kerala,Pathanamthitta,Konni,Debris,Flow,,,86 block slide
123,1,Landslide,9.332481,76.920175,Kerala,Pathanamthitta,Konni,Debris,Slide,,,Koothattukulam slide 2
124,1,Landslide,9.332681,76.919267,Kerala,Pathanamthitta,Konni,Debris,Slide,,,Koothattukulam slide 1
125,1,Landslide,9.335494,76.995597,Kerala,Pathanamthitta,Konni,Rock,Flow,,,Kochukoikkal slide
126,1,Landslide,9.340931,76.850644,Kerala,Pathanamthitta,Ranni,Debris,Slide,,,Pezhumpara slide
127,1,Landslide,9.343592,76.933786,Kerala,Pathanamthitta,Ranni,Debris,Flow,,,Bimmaram colony slide 3
128,1,Landslide,9.343594,76.935444,Kerala,Pathanamthitta,Ranni,Debris,Flow,,,Bimmaram colony slide 2
129,1,Landslide,9.34365,76.940406,Kerala,Pathanamthitta,Ranni,Rock,Flow,,,Bimmaram colony slide 1
130,1,Landslide,9.347475,76.918508,Kerala,Pathanamthitta,Ranni,Debris,Flow,,,Harrisons plantation slide
131,1,Landslide,9.411836,76.973325,Kerala,Pathanamthitta,Ranni,Soil,Slide,,,Kollamula slide 2
132,1,Landslide,9.418431,76.965742,Kerala,Pathanamthitta,Ranni,Soil,Slide,,,Kollamula slide 3
133,1,Landslide,9.437264,76.868906,Kerala,Pathanamthitta,Ranni,Debris,Slide,,,Kollamula slide 1
134,1,Landslide,9.45,77.37,Tamil Nadu,Virudhunagar,Rajapalayam,Debris,Flow,2018.0,,Sastha kovil west debris flow
135,1,Landslide,9.50805,76.981387,Kerala,Idukki,Peerumade,Debris,Flow,,,Vellani
136,1,Landslide,9.516939,76.982494,Kerala,Idukki,Peerumade,Debris,Flow,,,Vellani
137,1,Landslide,9.517495,76.983326,Kerala,Idukki,Peerumade,Debris,Flow,,,Vellani
138,1,Landslide,9.51972,76.983047,Kerala,Idukki,Peerumade,Debris,Flow,,,Kanayankavayal
139,1,Landslide,9.526361,76.980418,Kerala,Idukki,Peerumade,Debris,Slide,,,Cheruvallikulam
140,1,Landslide,9.53,77.4,Tamil Nadu,Theni,Andipatti,Soil,Slide,,,
141,1,Landslide,9.530667,76.965462,Kerala,Idukki,Peerumade,Debris,Slide,,,Thekkemala
142,1,Landslide,9.531556,76.960131,Kerala,Idukki,Peerumade,Debris,Flow,,,Thekkemala
143,1,Landslide,9.536662,76.981105,Kerala,Idukki,Peerumade,Debris,Flow,,,Cheruvallikulam
144,1,Landslide,9.54,77.37,Tamil Nadu,Theni,Andipatti,Soil,Slide,,,
145,1,Landslide,9.55,77.38,Tamil Nadu,Theni,Andipatti,Soil,Slide,,,
146,1,Landslide,9.556714,76.972888,Kerala,Idukki,Peerumade,Debris,Slide,,,Murinjapuzha
147,1,Landslide,9.557969,76.97305,Kerala,Idukki,Peerumade,Debris,Slide,,,Murinjapuzha
148,1,Landslide,9.558774,76.995185,Kerala,Idukki,Peerumade,Debris,Flow,,,Plakathadam
149,1,Landslide,9.565965,76.943333,Kerala,Idukki,Peerumade,Debris,Slide,,,Meloram
150,1,Landslide,9.567761,76.950283,Kerala,Idukki,Peerumade,Debris,Flow,,,Azhanganad
151,1,Landslide,9.57,77.4,Tamil Nadu,Theni,Andipatti,Soil,Slide,,,
152,1,Landslide,9.572091,76.998014,Kerala,Idukki,Peerumade,Debris,Slide,,,Ambalamkunnu
153,1,Landslide,9.57226,76.942849,Kerala,Idukki,Peerumade,Debris,Flow,,,Meloram
154,1,Landslide,9.5725,77.09172,Kerala,Idukki,Peerumade,Debris,Slide,2011.0,,Vandiperiyar Landslide
155,1,Landslide,9.572847,76.949283,Kerala,Idukki,Peerumade,Debris,Flow,,,Azhanganad
156,1,Landslide,9.576489,76.941443,Kerala,Idukki,Peerumade,Debris,Flow,,,Azhanganad
157,1,Landslide,9.59,77.41,Tamil Nadu,Theni,Andipatti,Soil,Slide,,,
158,1,Landslide,9.608653,77.146307,Kerala,Idukki,Peerumade,Debris,Slide,,,Chottupara
159,1,Landslide,9.608653,77.146307,Kerala,Idukki,Peerumade,Debris,Slide,,,66th Mile-II
160,1,Landslide,9.608653,77.146307,Kerala,Idukki,Peerumade,Debris,Slide,,,66th Mile-III
161,1,Landslide,9.608653,77.146307,Kerala,Idukki,Peerumade,Debris,Slide,,,65th Mile-I
162,1,Landslide,9.608653,77.146307,Kerala,Idukki,Peerumade,Debris,Slide,,,65th Mile-II
163,1,Landslide,9.608653,77.146307,Kerala,Idukki,Peerumade,Debris,Slide,,,"65th Mile, Bridge"
164,1,Landslide,9.609313,77.069258,Kerala,Idukki,Peerumade,Debris,Slide,,,Keerikara
165,1,Landslide,9.61,77.3,Tamil Nadu,Theni,Uthamapalayam,Soil,Slide,,,
166,1,Landslide,9.61,77.31,Tamil Nadu,Theni,Uthamapalayam,Debris,Slide,,,
167,1,Landslide,9.61,77.42,Tamil Nadu,Theni,Andipatti,Soil,Slide,,,
168,1,Landslide,9.611343,77.148419,Kerala,Idukki,Peerumade,Debris,Flow,,,66th Mile-I
169,1,Landslide,9.616867,77.143727,Kerala,Idukki,Peerumade,Debris,Flow,,,Murukkady
170,1,Landslide,9.618522,76.91768,Kerala,Idukki,Peerumade,Debris,Flow,,,Vembala
171,1,Landslide,9.62,77.34,Tamil Nadu,Theni,Uthamapalayam,Debris,Slide,,,
172,1,Landslide,9.62,77.33,Tamil Nadu,Theni,Uthamapalayam,Soil,Slide,,,
173,1,Landslide,9.62,77.31,Tamil Nadu,Theni,Uthamapalayam,Soil,Slide,,,
174,1,Landslide,9.62,77.3,Tamil Nadu,Theni,Uthamapalayam,Debris,Slide,,,
175,1,Landslide,9.62,77.28,Tamil Nadu,Theni,Uthamapalayam,Debris,Slide,,,
176,1,Landslide,9.621675,77.161217,Kerala,Idukki,Peerumade,Debris,Slide,,,"Amravathy, 1st Mile"
177,1,Landslide,9.627685,77.138111,Kerala,Idukki,Peerumade,Debris,Flow,,,Attapllom-III
178,1,Landslide,9.629002,77.137118,Kerala,Idukki,Peerumade,Debris,Slide,,,Pathumuri
179,1,Landslide,9.629116,77.153759,Kerala,Idukki,Peerumade,Debris,Slide,,,Ottakathalamedu-V
180,1,Landslide,9.629298,77.163697,Kerala,Idukki,Peerumade,Debris,Slide,,,"Amravathy, 2nd Mile"
181,1,Landslide,9.629553,77.1546,Kerala,Idukki,Peerumade,Debris,Slide,,,Mother Theresa Nagar
182,1,Landslide,9.6306,76.889,Kerala,Kottayam,Kanjirappally,Debris,Flow,2010.0,,Njarukkadu
183,1,Landslide,9.630856,76.87125,Kerala,Kottayam,Kanjirappally,Rock,Flow,,,Chathanplappally slide
184,1,Landslide,9.63221,77.156202,Kerala,Idukki,Peerumade,Debris,Slide,,,Attapallom -II
185,1,Landslide,9.632692,77.162881,Kerala,Idukki,Peerumade,Debris,Slide,,,AKG Padi
186,1,Landslide,9.633309,77.156819,Kerala,Idukki,Peerumade,Debris,Slide,,,Ottakathalamedu-III
187,1,Landslide,9.633776,77.157286,Kerala,Idukki,Peerumade,Debris,Slide,,,Ottakathalamedu-II
188,1,Landslide,9.63423,77.154065,Kerala,Idukki,Peerumade,Debris,Slide,,,Ottakathalamedu-IV
189,1,Landslide,9.634359,77.157909,Kerala,Idukki,Peerumade,Debris,Flow,,,Ottakathalamedu-I
190,1,Landslide,9.635213,77.152987,Kerala,Idukki,Peerumade,Debris,Slide,,,Attapallom -I
191,1,Landslide,9.635735,77.151807,Kerala,Idukki,Peerumade,Debris,Slide,,,Anappara
192,1,Landslide,9.636032,77.163613,Kerala,Idukki,Peerumade,Debris,Slide,,,"AKG Padi, 3rd Mile"
193,1,Landslide,9.637009,77.163437,Kerala,Idukki,Peerumade,Debris,Slide,,,"3rd Mile, Amarvathy"
194,1,Landslide,9.637785,77.170792,Kerala,Idukki,Peerumade,Debris,Slide,,,5th Mile-II
195,1,Landslide,9.638197,76.887006,Kerala,Kottayam,Kanjirappally,Debris,Flow,,,Njerkkadu slide
196,1,Landslide,9.638944,76.868236,Kerala,Kottayam,Kanjirappally,Rock,Flow,,,Kunthanpara slide
197,1,Landslide,9.640687,77.166384,Kerala,Idukki,Udumbanchola,Debris,Slide,,,5th Mile -I
198,1,Landslide,9.642869,76.893061,Kerala,Kottayam,Kanjirappally,Debris,Flow,,,Kodunga slide 2
199,1,Landslide,9.643717,76.868422,Kerala,Kottayam,Meenachil,Debris,Slide,,,Kunthanpara slide 2
200,1,Landslide,9.644319,76.896961,Kerala,Kottayam,Kanjirappally,Debris,Flow,,,Vallyantha slide
201,1,Landslide,9.644494,76.867875,Kerala,Kottayam,Meenachil,Rock,Flow,,,Kunthanpara slide 2
202,1,Landslide,9.645325,76.905017,Kerala,Kottayam,Kanjirappally,Debris,Flow,,,Mlakkara slide
203,1,Landslide,9.645962,77.076031,Kerala,Idukki,Peerumade,Debris,Slide,,,Chengara
204,1,Landslide,9.646878,76.902028,Kerala,Kottayam,Kanjirappally,Debris,Flow,,,Vallyantha slide
205,1,Landslide,9.648006,76.889603,Kerala,Kottayam,Kanjirappally,Debris,Flow,,,Kodunga slide 1
206,1,Landslide,9.648325,77.094746,Kerala,Idukki,Peerumade,Debris,Slide,,,Kallumedu
207,1,Landslide,9.648758,76.888622,Kerala,Kottayam,Kanjirappally,Rock,Flow,,,Vazhathara Granite Quarry Slide
208,1,Landslide,9.65,77.36,Tamil Nadu,Theni,Uthamapalayam,Soil,Slide,,,
209,1,Landslide,9.650014,76.889789,Kerala,Kottayam,Kanjirappally,Rock,Flow,,,Vazhathara Granite Quarry Slide 2
210,1,Landslide,9.653094,76.903419,Kerala,Kottayam,Kanjirappally,Debris,Slide,,,Melethadam slide 1
211,1,Landslide,9.653403,76.903175,Kerala,Kottayam,Kanjirappally,Rock,Flow,,,Melethadam slide 2
212,1,Landslide,9.656433,76.903892,Kerala,Kottayam,Kanjirappally,Rock,Flow,,,Melethadam slide 3
213,1,Landslide,9.65845,76.901369,Kerala,Kottayam,Kanjirappally,Debris,Slide,,,Melethadam slide 6
214,1,Landslide,9.658569,76.902028,Kerala,Kottayam,Kanjirappally,Debris,Slide,,,Melethadam slide 5
215,1,Landslide,9.658686,76.901519,Kerala,Kottayam,Kanjirappally,Debris,Slide,,,Melethadam slide 7
216,1,Landslide,9.659356,76.896719,Kerala,Kottayam,Kanjirappally,Debris,Slide,,,
217,1,Landslide,9.662285,77.092683,Kerala,Idukki,Udumbanchola,Debris,Flow,,,Kannimala
218,1,Landslide,9.66703,77.058442,Kerala,Idukki,Udumbanchola,Debris,Slide,,,Pullumeedu II
219,1,Landslide,9.667328,77.058371,Kerala,Idukki,Udumbanchola,Debris,Slide,,,Pullumeedu
220,1,Landslide,9.676364,77.049871,Kerala,Idukki,Idukki,Debris,Slide,,,Edappokkulam
221,1,Landslide,9.68,77.39,Tamil Nadu,Theni,Andipatti,Soil,Slide,,,
222,1,Landslide,9.685096,77.05283,Kerala,Idukki,Idukki,Debris,Flow,,,Ambalameedu
223,1,Landslide,9.69,77.39,Tamil Nadu,Theni,Andipatti,Soil,Slide,,,
224,1,Landslide,9.6963,76.8678,Kerala,Kottayam,Meenachil,Debris,Flow,2010.0,,Vellikulam
225,1,Landslide,9.699908,76.834475,Kerala,Kottayam,Meenachil,Rock,Flow,,,Mangalagiri Rock-cum-debris Flow
226,1,Landslide,9.7,77.4,Tamil Nadu,Theni,Andipatti,Soil,Slide,,,
227,1,Landslide,9.700267,76.86585,Kerala,Kottayam,Meenachil,Debris,Slide,,,Vellikulam slide
228,1,Landslide,9.7005,77.1069,Kerala,Idukki,Idukki,Rock,Slide and flow,2010.0,,Pottakalli
229,1,Landslide,9.701489,76.882814,Kerala,Kottayam,Meenachil,Debris,Slide,,,Attikalam stream bank failure
230,1,Landslide,9.7015,77.1066,Kerala,Idukki,Idukki,Rock,Slide and flow,2010.0,,East Mattukada
231,1,Landslide,9.707703,76.885786,Kerala,Kottayam,Meenachil,Debris,Flow,,,Attikalam debris flow
232,1,Landslide,9.708394,76.849672,Kerala,Kottayam,Meenachil,Debris,Flow,,,Inchappara debris flow
233,1,Landslide,9.71,77.41,Tamil Nadu,Theni,Andipatti,Soil,Slide,,,
234,1,Landslide,9.715642,77.064433,Kerala,Idukki,Idukki,Debris,Slide,,,Kalthotti II
235,1,Landslide,9.715763,77.063932,Kerala,Idukki,Idukki,Debris,Slide,,,Kalthotti
236,1,Landslide,9.72,77.42,Tamil Nadu,Theni,Andipatti,Debris,Slide,,,
237,1,Landslide,9.72,77.41,Tamil Nadu,Theni,Uthamapalayam,Soil,Slide,,,
238,1,Landslide,9.72,77.74,Tamil Nadu,Madurai,Peraiyur,Rock,Fall,,,Melpatti rock fall
239,1,Landslide,9.728494,76.8422,Kerala,Kottayam,Meenachil,Rock,Flow,,,Vellani rock cum debris flow
240,1,Landslide,9.73,77.42,Tamil Nadu,Theni,Andipatti,Soil,Slide,,,
241,1,Landslide,9.731456,76.815833,Kerala,Kottayam,Meenachil,Rock,Flow,,,Muttam Rock-cum-debris Flow
242,1,Landslide,9.731683,76.821975,Kerala,Kottayam,Meenachil,Debris,Slide,,,"Chonamala - Mel Adukkam cut slope
failure 1"
243,1,Landslide,9.733878,76.822311,Kerala,Kottayam,Meenachil,Debris,Flow,,,Chonamala debris flow
244,1,Landslide,9.73715,76.825961,Kerala,Kottayam,Meenachil,Debris,Slide,,,"Chonamala - Mel Adukkam cut slope
failure 2"
245,1,Landslide,9.7386,76.8754,Kerala,Idukki,Peerumade,Debris,Avalanche,2007.0,,Edadumuttam 2
246,1,Landslide,9.73867,76.87547,Kerala,Idukki,Peerumade,Debris,Slide,2007.0,,Edadumuttam 2nd Landslide
247,1,Landslide,9.7409,76.8724,Kerala,Idukki,Thodupuzha,Debris,Slide,2007.0,,Edadumuttam1
248,1,Landslide,9.74092,76.87242,Kerala,Idukki,Thodupuzha,Rock,Slide,2007.0,,Edadumuttam 1st Landslide
249,1,Landslide,9.741439,76.841072,Kerala,Kottayam,Meenachil,Debris,Flow,,,Periyamala debris flow
250,1,Landslide,9.742408,76.871481,Kerala,Idukki,Thodupuzha,Debris,Slide,,,Idadu Muttam
251,1,Landslide,9.74295,76.820492,Kerala,Kottayam,Meenachil,Debris,Slide,,,Chonamala debris slide
252,1,Landslide,9.743239,76.819217,Kerala,Kottayam,Meenachil,Debris,Slide,,,Chonamala slide 2
253,1,Landslide,9.743929,76.871225,Kerala,Idukki,Thodupuzha,Debris,Slide,,,Idadu Muttam
254,1,Landslide,9.746111,76.867778,Kerala,Idukki,Thodupuzha,Debris,Flow,,,Idadu Muttam
255,1,Landslide,9.747819,76.865615,Kerala,Idukki,Thodupuzha,Debris,Flow,,,Idadu
256,1,Landslide,9.749142,76.865103,Kerala,Idukki,Thodupuzha,Debris,Slide,,,Idadu
257,1,Landslide,9.7505,76.8663,Kerala,Idukki,Thodupuzha,Debris,Slide,2010.0,,Edadu
258,1,Landslide,9.750875,77.129443,Kerala,Idukki,Idukki,Soil,Slide,,,Parakkadavu II
259,1,Landslide,9.751969,76.888502,Kerala,Idukki,Idukki,Soil,Slide,,,Meemuttom
260,1,Landslide,9.753603,77.135474,Kerala,Idukki,Idukki,Soil,Slide,,,Parakkadavu
261,1,Landslide,9.753889,76.862778,Kerala,Idukki,Thodupuzha,Debris,Slide,,,Idadu
262,1,Landslide,9.754167,76.863333,Kerala,Idukki,Thodupuzha,Debris,Slide,,,Idadu
263,1,Landslide,9.756908,77.125782,Kerala,Idukki,Idukki,Debris,Slide,,,Kattappana
264,1,Landslide,9.758115,76.887115,Kerala,Idukki,Thodupuzha,Debris,Slide,,,Asramam III
265,1,Landslide,9.761131,77.112451,Kerala,Idukki,Idukki,Debris,Slide,,,Kallukunnu
266,1,Landslide,9.761878,77.11159,Kerala,Idukki,Idukki,Debris,Slide,,,Kallukunnu II
267,1,Landslide,9.762402,76.886875,Kerala,Idukki,Thodupuzha,Debris,Slide,,,Asramam II
268,1,Landslide,9.763066,77.082958,Kerala,Idukki,Idukki,Debris,Flow,,,Kalyanathandu
269,1,Landslide,9.763586,76.882632,Kerala,Idukki,Thodupuzha,Debris,Slide,,,Pathipally
270,1,Landslide,9.763762,76.836386,Kerala,Idukki,Thodupuzha,Debris,Slide,,,Kumbakanam
271,1,Landslide,9.764817,77.109877,Kerala,Idukki,Idukki,Debris,Slide,,,Kattappana
272,1,Landslide,9.766509,76.881357,Kerala,Idukki,Thodupuzha,Debris,Flow,,,Asramam IV
273,1,Landslide,9.767222,76.855,Kerala,Idukki,Thodupuzha,Debris,Slide,,,Chelickal Kavala
274,1,Landslide,9.767408,76.880724,Kerala,Idukki,Thodupuzha,Debris,Flow,,,Asramam
275,1,Landslide,9.768135,77.108294,Kerala,Idukki,Idukki,Debris,Slide,,,KSRTC Kattappana Sub Depo
276,1,Landslide,9.768333,76.854722,Kerala,Idukki,Thodupuzha,Debris,Slide,,,Chelickal Kavala
277,1,Landslide,9.768435,77.128288,Kerala,Idukki,Idukki,Debris,Slide,,,Kochuthovala
278,1,Landslide,9.769483,77.089057,Kerala,Idukki,Idukki,Soil,Slide,,,Kanakalippadi
279,1,Landslide,9.769485,76.861242,Kerala,Idukki,Thodupuzha,Debris,Flow,,,Valiyakandam II
280,1,Landslide,9.770459,76.835165,Kerala,Idukki,Thodupuzha,Debris,Slide,,,Kanjar
281,1,Landslide,9.770979,77.133498,Kerala,Idukki,Idukki,Soil,Slide,,,Kochuthovala
282,1,Landslide,9.7726,76.8275,Kerala,Idukki,Thodupuzha,Debris,Slide,2010.0,,Kannikkal
283,1,Landslide,9.774871,77.099124,Kerala,Idukki,Idukki,Debris,Slide,,,Konginippadavu
284,1,Landslide,9.775862,77.083611,Kerala,Idukki,Idukki,Debris,Subsidence,,,Mulakarameedu
285,1,Landslide,9.777421,76.856547,Kerala,Idukki,Thodupuzha,Debris,Slide,,,Valiyakandam
286,1,Landslide,9.7792,76.8503,Kerala,Idukki,Thodupuzha,Rock,Slide and flow,2010.0,,Manapadi-2
287,1,Landslide,9.7796,76.8499,Kerala,Idukki,Thodupuzha,Debris,Slide,2010.0,,Manapadi-1
288,1,Landslide,9.7831,76.7858,Kerala,Kottayam,Meenachil,Debris,Flow,2010.0,,Valakam
289,1,Landslide,9.786024,77.124144,Kerala,Idukki,Idukki,Debris,Slide,,,Mothirapalliyil
290,1,Landslide,9.788433,77.211174,Kerala,Idukki,Udumbanchola,Debris,Flow,,,Nalumukku
291,1,Landslide,9.789482,77.09414,Kerala,Idukki,Idukki,Debris,Flow,,,Nathukallu
292,1,Landslide,9.789688,77.091498,Kerala,Idukki,Idukki,Debris,Slide,,,Kurishumala
293,1,Landslide,9.789943,77.085321,Kerala,Idukki,Idukki,Debris,Slide,,,Krishnamkudi
294,1,Landslide,9.790765,77.066116,Kerala,Idukki,Idukki,Debris,Subsidence,,,Vazhavara
295,1,Landslide,9.792432,76.82916,Kerala,Idukki,Thodupuzha,Debris,Slide,,,Kanjar View Point
296,1,Landslide,9.792627,77.067686,Kerala,Idukki,Idukki,Soil,Slide,,,Vazhavara
297,1,Landslide,9.793412,77.064957,Kerala,Idukki,Idukki,Debris,Subsidence,,,Vakappadi
298,1,Landslide,9.794404,77.060807,Kerala,Idukki,Idukki,Debris,Slide,,,Vazhavara
299,1,Landslide,9.794839,77.081397,Kerala,Idukki,Idukki,Debris,Flow,,,Naanguthotti
300,1,Landslide,9.795973,77.104232,Kerala,Idukki,Udumbanchola,Debris,Subsidence,,,Mevarayattu
301,1,Landslide,9.796795,77.067566,Kerala,Idukki,Idukki,Debris,Subsidence,,,Vazhavara
302,1,Landslide,9.796861,76.820806,Kerala,Idukki,Thodupuzha,Debris,Avalanche,2010.0,,"Pottamgathode, Kudayathoor"
303,1,Landslide,9.796923,77.192568,Kerala,Idukki,Udumbanchola,Debris,Slide,,,Third Camp
304,1,Landslide,9.797631,77.075655,Kerala,Idukki,Idukki,Debris,Flow,,,Vaazhavara
305,1,Landslide,9.798944,77.108953,Kerala,Idukki,Udumbanchola,Debris,Flow,,,Irattayar
306,1,Landslide,9.799008,77.139263,Kerala,Idukki,Udumbanchola,Debris,Slide,,,Valiyathovala - Mannamkudi
307,1,Landslide,9.799312,77.135392,Kerala,Idukki,Udumbanchola,Debris,Slide,,,Thovala
308,1,Landslide,9.801304,77.137756,Kerala,Idukki,Udumbanchola,Debris,Slide,,,Valiyathovala
309,1,Landslide,9.801902,77.137459,Kerala,Idukki,Udumbanchola,Debris,Flow,,,Valiyathovala
310,1,Landslide,9.8027,76.8477,Kerala,Idukki,Thodupuzha,Debris,Slide,2010.0,,Moolamattom
311,1,Landslide,9.803466,77.120209,Kerala,Idukki,Udumbanchola,Debris,Flow,,,Thovalameedu
312,1,Landslide,9.805075,77.120256,Kerala,Idukki,Udumbanchola,Debris,Flow,,,Thovalameedu II
313,1,Landslide,9.805416,77.079731,Kerala,Idukki,Idukki,Debris,Flow,,,Naalumukku III
314,1,Landslide,9.805846,77.151282,Kerala,Idukki,Udumbanchola,Debris,Slide,,,Vattapara
315,1,Landslide,9.806066,77.123588,Kerala,Idukki,Udumbanchola,Soil,Slide,,,Anjumukku
316,1,Landslide,9.806708,77.08415,Kerala,Idukki,Udumbanchola,Debris,Slide,,,Shanthigram
317,1,Landslide,9.80704,77.068331,Kerala,Idukki,Idukki,Debris,Slide,,,Vaazhavara ST colony
318,1,Landslide,9.807055,77.150241,Kerala,Idukki,Udumbanchola,Debris,Slide,,,Vattapara
319,1,Landslide,9.809431,77.100034,Kerala,Idukki,Udumbanchola,Soil,Slide,,,Irattayar North IV
320,1,Landslide,9.809479,77.131411,Kerala,Idukki,Udumbanchola,Debris,Slide,,,Kawanthy
321,1,Landslide,9.81,76.88,Kerala,Idukki,Thodupuzha,Debris,Slide,2019.0,,Kulamavu
322,1,Landslide,9.810211,77.064195,Kerala,Idukki,Idukki,Debris,Flow,,,Nellippara
323,1,Landslide,9.810385,77.106483,Kerala,Idukki,Udumbanchola,Debris,Slide,,,Irattayar North
324,1,Landslide,9.810415,77.063431,Kerala,Idukki,Idukki,Debris,Flow,,,Nellippara II
325,1,Landslide,9.810482,77.101006,Kerala,Idukki,Udumbanchola,Debris,Slide,,,Irattayar North VII
326,1,Landslide,9.810797,77.099842,Kerala,Idukki,Udumbanchola,Debris,Slide,,,Irattayar North VI
327,1,Landslide,9.810814,77.099897,Kerala,Idukki,Udumbanchola,Debris,Flow,,,Irattayar North V
328,1,Landslide,9.810828,77.106376,Kerala,Idukki,Udumbanchola,Debris,Slide,,,Irattayar North II
329,1,Landslide,9.810926,77.099432,Kerala,Idukki,Udumbanchola,Debris,Slide,,,Mangattupadi
330,1,Landslide,9.810955,77.059324,Kerala,Idukki,Idukki,Debris,Flow,,,Nellippara III
